item_id,date,sales_units
ITEM-2408,2025-02-01,315
ITEM-2408,2025-03-01,376
ITEM-2408,2025-04-01,360
ITEM-2408,2025-05-01,223
ITEM-2408,2025-06-01,213
ITEM-2408,2025-07-01,204
ITEM-2408,2025-08-01,158
ITEM-2408,2025-09-01,133
ITEM-2409,2023-01-01,744
ITEM-2409,2023-02-01,671
ITEM-2409,2023-03-01,593
ITEM-2409,2023-04-01,441
ITEM-2409,2023-05-01,308
ITEM-2409,2023-06-01,315
ITEM-2409,2023-07-01,194
ITEM-2409,2023-08-01,209
ITEM-2409,2023-09-01,258
ITEM-2409,2023-10-01,392
ITEM-2409,2023-11-01,524
ITEM-2409,2023-12-01,526
ITEM-2409,2024-01-01,692
ITEM-2409,2024-02-01,671
ITEM-2409,2024-03-01,594
ITEM-2409,2024-04-01,502
ITEM-2409,2024-05-01,461
ITEM-2409,2024-06-01,300
ITEM-2409,2024-07-01,366
ITEM-2409,2024-08-01,360
ITEM-2409,2024-09-01,484
ITEM-2409,2024-10-01,478
ITEM-2409,2024-11-01,505
ITEM-2409,2024-12-01,603
ITEM-2409,2025-01-01,558
ITEM-2409,2025-02-01,504
ITEM-2409,2025-03-01,339
ITEM-2409,2025-04-01,397
ITEM-2409,2025-05-01,139
ITEM-2409,2025-06-01,266
ITEM-2409,2025-07-01,349
ITEM-2409,2025-08-01,342
ITEM-2409,2025-09-01,325
ITEM-2410,2023-01-01,335
ITEM-2410,2023-02-01,417
ITEM-2410,2023-03-01,510
ITEM-2410,2023-04-01,463
ITEM-2410,2023-05-01,398
ITEM-2410,2023-06-01,480
ITEM-2410,2023-07-01,283
ITEM-2410,2023-08-01,284
ITEM-2410,2023-09-01,315
ITEM-2410,2023-10-01,338
ITEM-2410,2023-11-01,387
ITEM-2410,2023-12-01,436
ITEM-2410,2024-01-01,425
ITEM-2410,2024-02-01,611
ITEM-2410,2024-03-01,493
ITEM-2410,2024-04-01,435
ITEM-2410,2024-05-01,409
ITEM-2410,2024-06-01,302
ITEM-2410,2024-07-01,174
ITEM-2410,2024-08-01,155
ITEM-2410,2024-09-01,107
ITEM-2410,2024-10-01,182
ITEM-2410,2024-11-01,199
ITEM-2410,2024-12-01,308
ITEM-2410,2025-01-01,396
ITEM-2410,2025-02-01,522
ITEM-2410,2025-03-01,527
ITEM-2410,2025-04-01,529
ITEM-2410,2025-05-01,545
ITEM-2410,2025-06-01,426
ITEM-2410,2025-07-01,363
ITEM-2410,2025-08-01,290
ITEM-2410,2025-09-01,299
ITEM-2411,2023-01-01,403
ITEM-2411,2023-02-01,528
ITEM-2411,2023-03-01,535
ITEM-2411,2023-04-01,488
ITEM-2411,2023-05-01,452
ITEM-2411,2023-06-01,368
ITEM-2411,2023-07-01,281
ITEM-2411,2023-08-01,291
ITEM-2411,2023-09-01,264
ITEM-2411,2023-10-01,269
ITEM-2411,2023-11-01,296
ITEM-2411,2023-12-01,433
ITEM-2411,2024-01-01,516
ITEM-2411,2024-02-01,530
ITEM-2411,2024-03-01,565
ITEM-2411,2024-04-01,647
ITEM-2411,2024-05-01,584
ITEM-2411,2024-06-01,385
ITEM-2411,2024-07-01,313
ITEM-2411,2024-08-01,262
ITEM-2411,2024-09-01,254
ITEM-2411,2024-10-01,285
ITEM-2411,2024-11-01,386
ITEM-2411,2024-12-01,426
ITEM-2411,2025-01-01,501
ITEM-2411,2025-02-01,579
ITEM-2411,2025-03-01,585
ITEM-2411,2025-04-01,697
ITEM-2411,2025-05-01,494
ITEM-2411,2025-06-01,575
ITEM-2411,2025-07-01,366
ITEM-2411,2025-08-01,438
ITEM-2411,2025-09-01,257
ITEM-2412,2023-01-01,295
ITEM-2412,2023-02-01,272
ITEM-2412,2023-03-01,213
ITEM-2412,2023-04-01,228
ITEM-2412,2023-05-01,209
ITEM-2412,2023-06-01,137
ITEM-2412,2023-07-01,189
ITEM-2412,2023-08-01,185
ITEM-2412,2023-09-01,142
ITEM-2412,2023-10-01,165
ITEM-2412,2023-11-01,193
ITEM-2412,2023-12-01,238
ITEM-2412,2024-01-01,219
ITEM-2412,2024-02-01,237
ITEM-2412,2024-03-01,197
ITEM-2412,2024-04-01,200
ITEM-2412,2024-05-01,183
ITEM-2412,2024-06-01,165
ITEM-2412,2024-07-01,85
ITEM-2412,2024-08-01,179
ITEM-2412,2024-09-01,174
ITEM-2412,2024-10-01,174
ITEM-2412,2024-11-01,187
ITEM-2412,2024-12-01,298
ITEM-2412,2025-01-01,299
ITEM-2412,2025-02-01,292
ITEM-2412,2025-03-01,268
ITEM-2412,2025-04-01,294
ITEM-2412,2025-05-01,266
ITEM-2412,2025-06-01,256
ITEM-2412,2025-07-01,217
ITEM-2412,2025-08-01,219
ITEM-2412,2025-09-01,234
ITEM-2413,2023-01-01,59
ITEM-2413,2023-02-01,76
ITEM-2413,2023-03-01,68
ITEM-2413,2023-04-01,52
ITEM-2413,2023-05-01,63
ITEM-2413,2023-06-01,49
ITEM-2413,2023-07-01,87
ITEM-2413,2023-08-01,76
ITEM-2413,2023-09-01,83
ITEM-2413,2023-10-01,99
ITEM-2413,2023-11-01,101
ITEM-2413,2023-12-01,104
ITEM-2413,2024-01-01,87
ITEM-2413,2024-02-01,97
ITEM-2413,2024-03-01,78
ITEM-2413,2024-04-01,82
ITEM-2413,2024-05-01,74
ITEM-2413,2024-06-01,62
ITEM-2413,2024-07-01,93
ITEM-2413,2024-08-01,114
ITEM-2413,2024-09-01,126
ITEM-2413,2024-10-01,113
ITEM-2413,2024-11-01,107
ITEM-2413,2024-12-01,127
ITEM-2413,2025-01-01,149
ITEM-2413,2025-02-01,137
ITEM-2413,2025-03-01,100
ITEM-2413,2025-04-01,96
ITEM-2413,2025-05-01,83
ITEM-2413,2025-06-01,105
ITEM-2413,2025-07-01,96
ITEM-2413,2025-08-01,109
ITEM-2413,2025-09-01,118
ITEM-2414,2023-01-01,288
ITEM-2414,2023-02-01,371
ITEM-2414,2023-03-01,418
ITEM-2414,2023-04-01,396
ITEM-2414,2023-05-01,502
ITEM-2414,2023-06-01,427
ITEM-2414,2023-07-01,443
ITEM-2414,2023-08-01,332
ITEM-2414,2023-09-01,404
ITEM-2414,2023-10-01,370
ITEM-2414,2023-11-01,446
ITEM-2414,2023-12-01,440
ITEM-2414,2024-01-01,538
ITEM-2414,2024-02-01,439
ITEM-2414,2024-03-01,550
ITEM-2414,2024-04-01,477
ITEM-2414,2024-05-01,445
ITEM-2414,2024-06-01,424
ITEM-2414,2024-07-01,308
ITEM-2414,2024-08-01,335
ITEM-2414,2024-09-01,325
ITEM-2414,2024-10-01,299
ITEM-2414,2024-11-01,320
ITEM-2414,2024-12-01,346
ITEM-2414,2025-01-01,374
ITEM-2414,2025-02-01,469
ITEM-2414,2025-03-01,482
ITEM-2414,2025-04-01,616
ITEM-2414,2025-05-01,581
ITEM-2414,2025-06-01,485
ITEM-2414,2025-07-01,447
ITEM-2414,2025-08-01,394
ITEM-2414,2025-09-01,337
ITEM-2415,2023-01-01,394
ITEM-2415,2023-02-01,468
ITEM-2415,2023-03-01,465
ITEM-2415,2023-04-01,502
ITEM-2415,2023-05-01,448
ITEM-2415,2023-06-01,417
ITEM-2415,2023-07-01,384
ITEM-2415,2023-08-01,284
ITEM-2415,2023-09-01,212
ITEM-2415,2023-10-01,269
ITEM-2415,2023-11-01,280
ITEM-2415,2023-12-01,411
ITEM-2415,2024-01-01,404
ITEM-2415,2024-02-01,541
ITEM-2415,2024-03-01,490
ITEM-2415,2024-04-01,479
ITEM-2415,2024-05-01,423
ITEM-2415,2024-06-01,360
ITEM-2415,2024-07-01,282
ITEM-2415,2024-08-01,272
ITEM-2415,2024-09-01,132
ITEM-2415,2024-10-01,163
ITEM-2415,2024-11-01,267
ITEM-2415,2024-12-01,284
ITEM-2415,2025-01-01,400
ITEM-2415,2025-02-01,428
ITEM-2415,2025-03-01,541
ITEM-2415,2025-04-01,485
ITEM-2415,2025-05-01,492
ITEM-2415,2025-06-01,384
ITEM-2415,2025-07-01,307
ITEM-2415,2025-08-01,314
ITEM-2415,2025-09-01,252
ITEM-2416,2023-01-01,819
ITEM-2416,2023-02-01,689
ITEM-2416,2023-03-01,608
ITEM-2416,2023-04-01,708
ITEM-2416,2023-05-01,393
ITEM-2416,2023-06-01,334
ITEM-2416,2023-07-01,213
ITEM-2416,2023-08-01,183
ITEM-2416,2023-09-01,328
ITEM-2416,2023-10-01,597
ITEM-2416,2023-11-01,505
ITEM-2416,2023-12-01,516
ITEM-2416,2024-01-01,646
ITEM-2416,2024-02-01,669
ITEM-2416,2024-03-01,669
ITEM-2416,2024-04-01,502
ITEM-2416,2024-05-01,498
ITEM-2416,2024-06-01,507
ITEM-2416,2024-07-01,317
ITEM-2416,2024-08-01,370
ITEM-2416,2024-09-01,355
ITEM-2416,2024-10-01,463
ITEM-2416,2024-11-01,515
ITEM-2416,2024-12-01,722
ITEM-2416,2025-01-01,689
ITEM-2416,2025-02-01,659
ITEM-2416,2025-03-01,596
ITEM-2416,2025-04-01,589
ITEM-2416,2025-05-01,443
ITEM-2416,2025-06-01,408
ITEM-2416,2025-07-01,349
ITEM-2416,2025-08-01,395
ITEM-2416,2025-09-01,324
ITEM-2417,2023-01-01,394
ITEM-2417,2023-02-01,393
ITEM-2417,2023-03-01,322
ITEM-2417,2023-04-01,411
ITEM-2417,2023-05-01,512
ITEM-2417,2023-06-01,549
ITEM-2417,2023-07-01,738
ITEM-2417,2023-08-01,689
ITEM-2417,2023-09-01,760
ITEM-2417,2023-10-01,560
ITEM-2417,2023-11-01,405
ITEM-2417,2023-12-01,376
ITEM-2417,2024-01-01,317
ITEM-2417,2024-02-01,242
ITEM-2417,2024-03-01,395
ITEM-2417,2024-04-01,357
ITEM-2417,2024-05-01,488
ITEM-2417,2024-06-01,464
ITEM-2417,2024-07-01,728
ITEM-2417,2024-08-01,753
ITEM-2417,2024-09-01,608
ITEM-2417,2024-10-01,669
ITEM-2417,2024-11-01,703
ITEM-2417,2024-12-01,453
ITEM-2417,2025-01-01,412
ITEM-2417,2025-02-01,329
ITEM-2417,2025-03-01,314
ITEM-2417,2025-04-01,398
ITEM-2417,2025-05-01,454
ITEM-2417,2025-06-01,405
ITEM-2417,2025-07-01,523
ITEM-2417,2025-08-01,500
ITEM-2417,2025-09-01,590
ITEM-2418,2023-01-01,273
ITEM-2418,2023-02-01,322
ITEM-2418,2023-03-01,326
ITEM-2418,2023-04-01,283
ITEM-2418,2023-05-01,291
ITEM-2418,2023-06-01,268
ITEM-2418,2023-07-01,269
ITEM-2418,2023-08-01,234
ITEM-2418,2023-09-01,204
ITEM-2418,2023-10-01,233
ITEM-2418,2023-11-01,290
ITEM-2418,2023-12-01,205
ITEM-2418,2024-01-01,230
ITEM-2418,2024-02-01,297
ITEM-2418,2024-03-01,292
ITEM-2418,2024-04-01,306
ITEM-2418,2024-05-01,353
ITEM-2418,2024-06-01,306
ITEM-2418,2024-07-01,299
ITEM-2418,2024-08-01,268
ITEM-2418,2024-09-01,214
ITEM-2418,2024-10-01,219
ITEM-2418,2024-11-01,180
ITEM-2418,2024-12-01,243
ITEM-2418,2025-01-01,236
ITEM-2418,2025-02-01,281
ITEM-2418,2025-03-01,391
ITEM-2418,2025-04-01,346
ITEM-2418,2025-05-01,370
ITEM-2418,2025-06-01,357
ITEM-2418,2025-07-01,327
ITEM-2418,2025-08-01,325
ITEM-2418,2025-09-01,293
ITEM-2419,2023-01-01,469
ITEM-2419,2023-02-01,375
ITEM-2419,2023-03-01,424
ITEM-2419,2023-04-01,299
ITEM-2419,2023-05-01,227
ITEM-2419,2023-06-01,541
ITEM-2419,2023-07-01,491
ITEM-2419,2023-08-01,559
ITEM-2419,2023-09-01,589
ITEM-2419,2023-10-01,450
ITEM-2419,2023-11-01,538
ITEM-2419,2023-12-01,362
ITEM-2419,2024-01-01,279
ITEM-2419,2024-02-01,283
ITEM-2419,2024-03-01,348
ITEM-2419,2024-04-01,464
ITEM-2419,2024-05-01,480
ITEM-2419,2024-06-01,578
ITEM-2419,2024-07-01,545
ITEM-2419,2024-08-01,499
ITEM-2419,2024-09-01,519
ITEM-2419,2024-10-01,509
ITEM-2419,2024-11-01,440
ITEM-2419,2024-12-01,344
ITEM-2419,2025-01-01,251
ITEM-2419,2025-02-01,279
ITEM-2419,2025-03-01,320
ITEM-2419,2025-04-01,169
ITEM-2419,2025-05-01,355
ITEM-2419,2025-06-01,430
ITEM-2419,2025-07-01,698
ITEM-2419,2025-08-01,637
ITEM-2419,2025-09-01,674
ITEM-2420,2023-01-01,99
ITEM-2420,2023-02-01,127
ITEM-2420,2023-03-01,105
ITEM-2420,2023-04-01,93
ITEM-2420,2023-05-01,89
ITEM-2420,2023-06-01,89
ITEM-2420,2023-07-01,69
ITEM-2420,2023-08-01,54
ITEM-2420,2023-09-01,71
ITEM-2420,2023-10-01,61
ITEM-2420,2023-11-01,78
ITEM-2420,2023-12-01,95
ITEM-2420,2024-01-01,116
ITEM-2420,2024-02-01,79
ITEM-2420,2024-03-01,113
ITEM-2420,2024-04-01,81
ITEM-2420,2024-05-01,114
ITEM-2420,2024-06-01,81
ITEM-2420,2024-07-01,63
ITEM-2420,2024-08-01,75
ITEM-2420,2024-09-01,87
ITEM-2420,2024-10-01,67
ITEM-2420,2024-11-01,78
ITEM-2420,2024-12-01,94
ITEM-2420,2025-01-01,104
ITEM-2420,2025-02-01,146
ITEM-2420,2025-03-01,73
ITEM-2420,2025-04-01,83
ITEM-2420,2025-05-01,86
ITEM-2420,2025-06-01,88
ITEM-2420,2025-07-01,91
ITEM-2420,2025-08-01,77
ITEM-2420,2025-09-01,47
ITEM-2421,2023-01-01,265
ITEM-2421,2023-02-01,257
ITEM-2421,2023-03-01,270
ITEM-2421,2023-04-01,308
ITEM-2421,2023-05-01,447
ITEM-2421,2023-06-01,494
ITEM-2421,2023-07-01,478
ITEM-2421,2023-08-01,523
ITEM-2421,2023-09-01,592
ITEM-2421,2023-10-01,442
ITEM-2421,2023-11-01,444
ITEM-2421,2023-12-01,343
ITEM-2421,2024-01-01,285
ITEM-2421,2024-02-01,249
ITEM-2421,2024-03-01,308
ITEM-2421,2024-04-01,416
ITEM-2421,2024-05-01,398
ITEM-2421,2024-06-01,435
ITEM-2421,2024-07-01,422
ITEM-2421,2024-08-01,463
ITEM-2421,2024-09-01,481
ITEM-2421,2024-10-01,422
ITEM-2421,2024-11-01,437
ITEM-2421,2024-12-01,366
ITEM-2421,2025-01-01,309
ITEM-2421,2025-02-01,352
ITEM-2421,2025-03-01,310
ITEM-2421,2025-04-01,399
ITEM-2421,2025-05-01,405
ITEM-2421,2025-06-01,474
ITEM-2421,2025-07-01,564
ITEM-2421,2025-08-01,546
ITEM-2421,2025-09-01,540
ITEM-2422,2023-01-01,468
ITEM-2422,2023-02-01,396
ITEM-2422,2023-03-01,354
ITEM-2422,2023-04-01,280
ITEM-2422,2023-05-01,301
ITEM-2422,2023-06-01,193
ITEM-2422,2023-07-01,187
ITEM-2422,2023-08-01,254
ITEM-2422,2023-09-01,266
ITEM-2422,2023-10-01,445
ITEM-2422,2023-11-01,385
ITEM-2422,2023-12-01,430
ITEM-2422,2024-01-01,488
ITEM-2422,2024-02-01,433
ITEM-2422,2024-03-01,395
ITEM-2422,2024-04-01,341
ITEM-2422,2024-05-01,310
ITEM-2422,2024-06-01,294
ITEM-2422,2024-07-01,291
ITEM-2422,2024-08-01,369
ITEM-2422,2024-09-01,387
ITEM-2422,2024-10-01,446
ITEM-2422,2024-11-01,511
ITEM-2422,2024-12-01,537
ITEM-2422,2025-01-01,552
ITEM-2422,2025-02-01,495
ITEM-2422,2025-03-01,428
ITEM-2422,2025-04-01,359
ITEM-2422,2025-05-01,312
ITEM-2422,2025-06-01,267
ITEM-2422,2025-07-01,248
ITEM-2422,2025-08-01,304
ITEM-2422,2025-09-01,354
ITEM-2423,2023-01-01,732
ITEM-2423,2023-02-01,666
ITEM-2423,2023-03-01,576
ITEM-2423,2023-04-01,499
ITEM-2423,2023-05-01,490
ITEM-2423,2023-06-01,428
ITEM-2423,2023-07-01,362
ITEM-2423,2023-08-01,357
ITEM-2423,2023-09-01,433
ITEM-2423,2023-10-01,514
ITEM-2423,2023-11-01,489
ITEM-2423,2023-12-01,683
ITEM-2423,2024-01-01,686
ITEM-2423,2024-02-01,811
ITEM-2423,2024-03-01,623
ITEM-2423,2024-04-01,485
ITEM-2423,2024-05-01,429
ITEM-2423,2024-06-01,400
ITEM-2423,2024-07-01,250
ITEM-2423,2024-08-01,171
ITEM-2423,2024-09-01,152
ITEM-2423,2024-10-01,384
ITEM-2423,2024-11-01,378
ITEM-2423,2024-12-01,519
ITEM-2423,2025-01-01,565
ITEM-2423,2025-02-01,644
ITEM-2423,2025-03-01,752
ITEM-2423,2025-04-01,610
ITEM-2423,2025-05-01,602
ITEM-2423,2025-06-01,411
ITEM-2423,2025-07-01,348
ITEM-2423,2025-08-01,371
ITEM-2423,2025-09-01,435
ITEM-2424,2023-01-01,635
ITEM-2424,2023-02-01,434
ITEM-2424,2023-03-01,494
ITEM-2424,2023-04-01,574
ITEM-2424,2023-05-01,482
ITEM-2424,2023-06-01,416
ITEM-2424,2023-07-01,251
ITEM-2424,2023-08-01,502
ITEM-2424,2023-09-01,471
ITEM-2424,2023-10-01,317
ITEM-2424,2023-11-01,629
ITEM-2424,2023-12-01,474
ITEM-2424,2024-01-01,527
ITEM-2424,2024-02-01,599
ITEM-2424,2024-03-01,743
ITEM-2424,2024-04-01,601
ITEM-2424,2024-05-01,609
ITEM-2424,2024-06-01,592
ITEM-2424,2024-07-01,452
ITEM-2424,2024-08-01,474
ITEM-2424,2024-09-01,434
ITEM-2424,2024-10-01,554
ITEM-2424,2024-11-01,549
ITEM-2424,2024-12-01,468
ITEM-2424,2025-01-01,566
ITEM-2424,2025-02-01,436
ITEM-2424,2025-03-01,380
ITEM-2424,2025-04-01,479
ITEM-2424,2025-05-01,357
ITEM-2424,2025-06-01,603
ITEM-2424,2025-07-01,314
ITEM-2424,2025-08-01,406
ITEM-2424,2025-09-01,396
ITEM-2425,2023-01-01,119
ITEM-2425,2023-02-01,119
ITEM-2425,2023-03-01,133
ITEM-2425,2023-04-01,84
ITEM-2425,2023-05-01,137
ITEM-2425,2023-06-01,86
ITEM-2425,2023-07-01,65
ITEM-2425,2023-08-01,96
ITEM-2425,2023-09-01,97
ITEM-2425,2023-10-01,130
ITEM-2425,2023-11-01,133
ITEM-2425,2023-12-01,170
ITEM-2425,2024-01-01,155
ITEM-2425,2024-02-01,126
ITEM-2425,2024-03-01,108
ITEM-2425,2024-04-01,120
ITEM-2425,2024-05-01,101
ITEM-2425,2024-06-01,73
ITEM-2425,2024-07-01,70
ITEM-2425,2024-08-01,81
ITEM-2425,2024-09-01,91
ITEM-2425,2024-10-01,98
ITEM-2425,2024-11-01,97
ITEM-2425,2024-12-01,109
ITEM-2425,2025-01-01,105
ITEM-2425,2025-02-01,142
ITEM-2425,2025-03-01,121
ITEM-2425,2025-04-01,92
ITEM-2425,2025-05-01,84
ITEM-2425,2025-06-01,58
ITEM-2425,2025-07-01,75
ITEM-2425,2025-08-01,65
ITEM-2425,2025-09-01,144
ITEM-2426,2023-01-01,75
ITEM-2426,2023-02-01,114
ITEM-2426,2023-03-01,103
ITEM-2426,2023-04-01,130
ITEM-2426,2023-05-01,150
ITEM-2426,2023-06-01,155
ITEM-2426,2023-07-01,126
ITEM-2426,2023-08-01,140
ITEM-2426,2023-09-01,84
ITEM-2426,2023-10-01,74
ITEM-2426,2023-11-01,49
ITEM-2426,2023-12-01,76
ITEM-2426,2024-01-01,50
ITEM-2426,2024-02-01,66
ITEM-2426,2024-03-01,91
ITEM-2426,2024-04-01,103
ITEM-2426,2024-05-01,123
ITEM-2426,2024-06-01,159
ITEM-2426,2024-07-01,134
ITEM-2426,2024-08-01,152
ITEM-2426,2024-09-01,142
ITEM-2426,2024-10-01,141
ITEM-2426,2024-11-01,111
ITEM-2426,2024-12-01,116
ITEM-2426,2025-01-01,131
ITEM-2426,2025-02-01,112
ITEM-2426,2025-03-01,118
ITEM-2426,2025-04-01,137
ITEM-2426,2025-05-01,151
ITEM-2426,2025-06-01,158
ITEM-2426,2025-07-01,146
ITEM-2426,2025-08-01,141
ITEM-2426,2025-09-01,125
ITEM-2427,2023-01-01,543
ITEM-2427,2023-02-01,412
ITEM-2427,2023-03-01,388
ITEM-2427,2023-04-01,352
ITEM-2427,2023-05-01,322
ITEM-2427,2023-06-01,414
ITEM-2427,2023-07-01,302
ITEM-2427,2023-08-01,272
ITEM-2427,2023-09-01,271
ITEM-2427,2023-10-01,304
ITEM-2427,2023-11-01,305
ITEM-2427,2023-12-01,439
ITEM-2427,2024-01-01,337
ITEM-2427,2024-02-01,314
ITEM-2427,2024-03-01,364
ITEM-2427,2024-04-01,361
ITEM-2427,2024-05-01,341
ITEM-2427,2024-06-01,353
ITEM-2427,2024-07-01,331
ITEM-2427,2024-08-01,325
ITEM-2427,2024-09-01,411
ITEM-2427,2024-10-01,402
ITEM-2427,2024-11-01,429
ITEM-2427,2024-12-01,424
ITEM-2427,2025-01-01,407
ITEM-2427,2025-02-01,506
ITEM-2427,2025-03-01,404
ITEM-2427,2025-04-01,384
ITEM-2427,2025-05-01,321
ITEM-2427,2025-06-01,337
ITEM-2427,2025-07-01,266
ITEM-2427,2025-08-01,254
ITEM-2427,2025-09-01,420
ITEM-2428,2023-01-01,412
ITEM-2428,2023-02-01,340
ITEM-2428,2023-03-01,532
ITEM-2428,2023-04-01,630
ITEM-2428,2023-05-01,576
ITEM-2428,2023-06-01,819
ITEM-2428,2023-07-01,694
ITEM-2428,2023-08-01,534
ITEM-2428,2023-09-01,530
ITEM-2428,2023-10-01,327
ITEM-2428,2023-11-01,398
ITEM-2428,2023-12-01,431
ITEM-2428,2024-01-01,477
ITEM-2428,2024-02-01,606
ITEM-2428,2024-03-01,556
ITEM-2428,2024-04-01,801
ITEM-2428,2024-05-01,831
ITEM-2428,2024-06-01,884
ITEM-2428,2024-07-01,739
ITEM-2428,2024-08-01,590
ITEM-2428,2024-09-01,309
ITEM-2428,2024-10-01,340
ITEM-2428,2024-11-01,309
ITEM-2428,2024-12-01,336
ITEM-2428,2025-01-01,236
ITEM-2428,2025-02-01,538
ITEM-2428,2025-03-01,463
ITEM-2428,2025-04-01,756
ITEM-2428,2025-05-01,611
ITEM-2428,2025-06-01,767
ITEM-2428,2025-07-01,630
ITEM-2428,2025-08-01,594
ITEM-2428,2025-09-01,635
ITEM-2429,2023-01-01,343
ITEM-2429,2023-02-01,311
ITEM-2429,2023-03-01,281
ITEM-2429,2023-04-01,484
ITEM-2429,2023-05-01,572
ITEM-2429,2023-06-01,677
ITEM-2429,2023-07-01,575
ITEM-2429,2023-08-01,668
ITEM-2429,2023-09-01,713
ITEM-2429,2023-10-01,629
ITEM-2429,2023-11-01,514
ITEM-2429,2023-12-01,403
ITEM-2429,2024-01-01,373
ITEM-2429,2024-02-01,434
ITEM-2429,2024-03-01,568
ITEM-2429,2024-04-01,359
ITEM-2429,2024-05-01,466
ITEM-2429,2024-06-01,442
ITEM-2429,2024-07-01,584
ITEM-2429,2024-08-01,486
ITEM-2429,2024-09-01,730
ITEM-2429,2024-10-01,498
ITEM-2429,2024-11-01,296
ITEM-2429,2024-12-01,522
ITEM-2429,2025-01-01,478
ITEM-2429,2025-02-01,406
ITEM-2429,2025-03-01,404
ITEM-2429,2025-04-01,597
ITEM-2429,2025-05-01,626
ITEM-2429,2025-06-01,769
ITEM-2429,2025-07-01,536
ITEM-2429,2025-08-01,745
ITEM-2429,2025-09-01,785
ITEM-2430,2023-01-01,252
ITEM-2430,2023-02-01,256
ITEM-2430,2023-03-01,248
ITEM-2430,2023-04-01,314
ITEM-2430,2023-05-01,249
ITEM-2430,2023-06-01,342
ITEM-2430,2023-07-01,293
ITEM-2430,2023-08-01,309
ITEM-2430,2023-09-01,378
ITEM-2430,2023-10-01,257
ITEM-2430,2023-11-01,227
ITEM-2430,2023-12-01,250
ITEM-2430,2024-01-01,205
ITEM-2430,2024-02-01,182
ITEM-2430,2024-03-01,284
ITEM-2430,2024-04-01,299
ITEM-2430,2024-05-01,294
ITEM-2430,2024-06-01,297
ITEM-2430,2024-07-01,383
ITEM-2430,2024-08-01,365
ITEM-2430,2024-09-01,359
ITEM-2430,2024-10-01,355
ITEM-2430,2024-11-01,404
ITEM-2430,2024-12-01,272
ITEM-2430,2025-01-01,209
ITEM-2430,2025-02-01,247
ITEM-2430,2025-03-01,337
ITEM-2430,2025-04-01,274
ITEM-2430,2025-05-01,312
ITEM-2430,2025-06-01,303
ITEM-2430,2025-07-01,332
ITEM-2430,2025-08-01,267
ITEM-2430,2025-09-01,288
ITEM-2431,2023-01-01,268
ITEM-2431,2023-02-01,345
ITEM-2431,2023-03-01,432
ITEM-2431,2023-04-01,473
ITEM-2431,2023-05-01,463
ITEM-2431,2023-06-01,484
ITEM-2431,2023-07-01,440
ITEM-2431,2023-08-01,394
ITEM-2431,2023-09-01,343
ITEM-2431,2023-10-01,225
ITEM-2431,2023-11-01,204
ITEM-2431,2023-12-01,197
ITEM-2431,2024-01-01,220
ITEM-2431,2024-02-01,251
ITEM-2431,2024-03-01,376
ITEM-2431,2024-04-01,447
ITEM-2431,2024-05-01,489
ITEM-2431,2024-06-01,530
ITEM-2431,2024-07-01,532
ITEM-2431,2024-08-01,496
ITEM-2431,2024-09-01,442
ITEM-2431,2024-10-01,330
ITEM-2431,2024-11-01,289
ITEM-2431,2024-12-01,249
ITEM-2431,2025-01-01,272
ITEM-2431,2025-02-01,332
ITEM-2431,2025-03-01,427
ITEM-2431,2025-04-01,520
ITEM-2431,2025-05-01,476
ITEM-2431,2025-06-01,522
ITEM-2431,2025-07-01,524
ITEM-2431,2025-08-01,426
ITEM-2431,2025-09-01,377
ITEM-2432,2023-01-01,200
ITEM-2432,2023-02-01,294
ITEM-2432,2023-03-01,230
ITEM-2432,2023-04-01,315
ITEM-2432,2023-05-01,369
ITEM-2432,2023-06-01,332
ITEM-2432,2023-07-01,313
ITEM-2432,2023-08-01,291
ITEM-2432,2023-09-01,245
ITEM-2432,2023-10-01,265
ITEM-2432,2023-11-01,258
ITEM-2432,2023-12-01,213
ITEM-2432,2024-01-01,209
ITEM-2432,2024-02-01,306
ITEM-2432,2024-03-01,294
ITEM-2432,2024-04-01,254
ITEM-2432,2024-05-01,318
ITEM-2432,2024-06-01,331
ITEM-2432,2024-07-01,310
ITEM-2432,2024-08-01,256
ITEM-2432,2024-09-01,302
ITEM-2432,2024-10-01,276
ITEM-2432,2024-11-01,279
ITEM-2432,2024-12-01,257
ITEM-2432,2025-01-01,246
ITEM-2432,2025-02-01,241
ITEM-2432,2025-03-01,310
ITEM-2432,2025-04-01,318
ITEM-2432,2025-05-01,301
ITEM-2432,2025-06-01,298
ITEM-2432,2025-07-01,286
ITEM-2432,2025-08-01,333
ITEM-2432,2025-09-01,276
ITEM-2433,2023-01-01,199
ITEM-2433,2023-02-01,277
ITEM-2433,2023-03-01,326
ITEM-2433,2023-04-01,375
ITEM-2433,2023-05-01,518
ITEM-2433,2023-06-01,446
ITEM-2433,2023-07-01,419
ITEM-2433,2023-08-01,487
ITEM-2433,2023-09-01,274
ITEM-2433,2023-10-01,234
ITEM-2433,2023-11-01,174
ITEM-2433,2023-12-01,147
ITEM-2433,2024-01-01,292
ITEM-2433,2024-02-01,211
ITEM-2433,2024-03-01,238
ITEM-2433,2024-04-01,281
ITEM-2433,2024-05-01,364
ITEM-2433,2024-06-01,472
ITEM-2433,2024-07-01,462
ITEM-2433,2024-08-01,334
ITEM-2433,2024-09-01,296
ITEM-2433,2024-10-01,258
